Date,Time,SO2,NO, NO2,CO,OZONE,PM10,PM2.5,AQI
01/03/2020,07:00,0,0.4,0.7,0.3,0.5,26.6,3.9,24.6296
01/03/2020,08:00,0.4,0.4,0.5,0.2,1.1,16.7,3.9,17.5676
01/03/2020,09:00,0.2,0.2,0.3,0.2,1.9,21.5,7.5,33.7838
01/03/2020,10:00,0,0.1,0.1,0.2,2.7,10.1,5.3,23.8739
01/03/2020,11:00,0,0.1,0.2,0.2,3,16.1,1.8,14.9074
01/03/2020,12:00,0,0.2,0.3,0.2,3,20.9,1.3,19.3519
01/03/2020,13:00,0,0.4,0.5,0.2,3,21.3,-4.4,19.7222
01/03/2020,14:00,0,0.3,0.4,0.2,3,23.9,-0.8,22.1296
01/03/2020,15:00,0.1,0.2,0.4,0.2,3.2,26.4,4.7,24.4444
01/03/2020,16:00,0.3,0,0.2,0.2,3.9,25.3,7.3,32.8829
01/03/2020,17:00,0.1,0,0.2,0.2,3.5,22.3,8.2,36.9369
01/03/2020,18:00,0,0,0.2,0.2,3,25,6.5,29.2793
01/03/2020,19:00,0,0,0.3,0.2,2.9,23.4,7.1,31.982
01/03/2020,20:00,0,0,0.2,0.2,2.9,25,7.4,33.3333
01/03/2020,21:00,0.1,0,0.2,0.2,2.7,23.9,4.7,22.1296
01/03/2020,22:00,0.7,0,1.2,0.2,1.7,19.6,4.9,22.0721
01/03/2020,23:00,0.9,0,1.5,0.2,1.1,19.9,4.9,22.0721
01/03/2020,24:00,0.9,0,1.7,0.2,0.8,20.3,8.3,37.3874
02/03/2020,01:00,0.6,0,1.8,0.3,0.6,18.3,8.3,37.3874
02/03/2020,02:00,0.05,0.7,0.95,0.2,1.5,17.5,7.6,34.2342
02/03/2020,03:00,0.2,0.9,1.8,0.3,0.3,19.3,9.6,43.2432
02/03/2020,04:00,0.2,1.2,2.1,0.3,0.2,22.1,7.1,31.982
02/03/2020,05:00,0.1,0.5,1.8,0.3,0.2,16.6,-1,15.3704
02/03/2020,06:00,0.1,2.3,2,0.3,0.2,23.5,5.3,23.8739
02/03/2020,07:00,0.1,4,2.1,0.4,0.3,42.3,7.4,39.1667
02/03/2020,08:00,0.2,3.9,2.5,0.4,0.6,18.4,11.5,51.8018
02/03/2020,09:00,0.1,3.2,3,0.4,1.1,20.8,10.9,49.0991
02/03/2020,10:00,0.1,0.8,1.9,0.2,2.7,10.5,8,36.036
02/03/2020,11:00,0.1,0.1,0.5,0.1,4.8,14.4,3.5,15.7658
02/03/2020,12:00,0,0,0.3,0.1,5.1,5.5,0.3,5.09259
02/03/2020,13:00,0,0,0.1,0.1,5.3,19.3,-3.4,17.8704
02/03/2020,14:00,0,0,0.2,0.1,6.1,19.5,-2.7,18.0556
02/03/2020,15:00,0,0,0.3,0.2,6.8,17.7,4.2,18.9189
02/03/2020,16:00,0,0.1,0.2,0.2,3.9,125.2,6.9,85.7455
02/03/2020,17:00,0,0.1,0.2,0.2,2.9,45.9,17.3,62.375
02/03/2020,18:00,0,0,0.3,0.1,2.5,43,21.1,70.6875
02/03/2020,19:00,0,0,0.2,0.1,2.4,39.3,17.3,62.375
02/03/2020,20:00,0,0,0.2,0.1,2.3,39.8,13.6,54.2812
02/03/2020,21:00,0,0,0.1,0.1,2.4,39,12.3,51.4375
02/03/2020,22:00,0,0,0.6,0.1,2,36.5,15.3,58
02/03/2020,23:00,0,0,0.2,0.1,2.5,32.5,11.5,51.8018
02/03/2020,24:00,0,0,0,0.1,2.7,33.8,7.3,32.8829
03/03/2020,01:00,0,0,0.2,0.1,2.5,31.5,8.4,37.8378
03/03/2020,02:00,0,1.4,0.7,0.2,1.6,27.9,9.9,44.5946
03/03/2020,03:00,0,0,0.2,0.1,2.4,26.4,7.3,32.8829
03/03/2020,04:00,0,0,0.1,0.1,2.5,29.4,5.1,27.2222
03/03/2020,05:00,0,0,0.2,0.1,2.4,28.3,-1.8,26.2037
03/03/2020,06:00,0,0,0.6,0.1,2,26.8,1.8,24.8148
03/03/2020,07:00,0.1,0.1,1,0.2,1.5,33.3,6.9,31.0811
03/03/2020,08:00,0.1,0.2,1,0.2,1.4,30.8,8.4,37.8378
03/03/2020,09:00,0,0.2,0.7,0.1,1.9,30.2,10.8,48.6486
03/03/2020,10:00,0.1,0.1,0.6,0.1,2.1,26.1,7.6,34.2342
03/03/2020,11:00,0,0.2,0.5,0.1,2.2,24.1,7,31.5315
03/03/2020,12:00,0,0.2,0.7,0.1,2.1,25.8,6,27.027
03/03/2020,13:00,0,0.1,0.5,0.1,2.2,26.9,3.1,24.9074
03/03/2020,14:00,0,0.1,0.5,0.1,2.2,25.9,2.5,23.9815
03/03/2020,15:00,0,0.1,0.5,0.1,2.2,22.9,4.3,21.2037
03/03/2020,16:00,0,0,0.5,0.2,2.3,20.7,3,19.1667
03/03/2020,17:00,0,0,0.7,0.2,1.9,16.2,6.4,28.8288
03/03/2020,18:00,0,0.1,0.9,0.2,1.5,14.5,4.7,21.1712
03/03/2020,19:00,0,0,0.9,0.2,1.2,15.2,2.9,14.0741
03/03/2020,20:00,0,0,0.9,0.2,1.1,14.4,5.4,24.3243
03/03/2020,21:00,0,0,1.2,0.2,0.9,14.6,8.6,38.7387
03/03/2020,22:00,0,0,0.9,0.2,1,10.4,12.6,52.0938
03/03/2020,23:00,0,0,0.7,0.2,1,11.1,4.9,22.0721
03/03/2020,24:00,0,0,0.9,0.2,0.9,8.7,4.1,18.4685
04/03/2020,01:00,0,0,1,0.2,0.6,10.8,3.2,14.4144
04/03/2020,02:00,0,0.75,1.05,0.15,0.95,8.2,4,18.018
04/03/2020,03:00,0,0.1,1.2,0.2,0.3,10.1,3.1,13.964
04/03/2020,04:00,0,0.2,1.2,0.2,0.4,9.3,1.7,8.61111
04/03/2020,05:00,0,1.6,1.5,0.2,0.2,10.3,2.7,12.1622
04/03/2020,06:00,0,1.1,1.5,0.2,0.5,11.2,9.7,43.6937
04/03/2020,07:00,0,0.1,1,0.2,1.6,8.4,6.2,27.9279
04/03/2020,08:00,0,0.5,1.5,0.1,1.2,9.2,2.9,13.0631
04/03/2020,09:00,0,0.2,0.8,0.1,1.8,10.3,1.9,9.53704
04/03/2020,10:00,0,0.2,0.5,0.1,2.1,11.2,0.7,10.3704
04/03/2020,11:00,0,0.3,0.5,0.1,2.1,13.6,2.1,12.5926
04/03/2020,12:00,0,0.2,0.4,0.1,2.3,11.4,2.2,10.5556
04/03/2020,13:00,0,0.2,0.3,0.1,2.3,15.7,4.7,21.1712
04/03/2020,14:00,0,0.1,0.2,0.1,2.5,20.7,8.2,36.9369
04/03/2020,15:00,0,0.2,0.3,0.1,2.4,25.7,4.4,23.7963
04/03/2020,16:00,0,0.2,0.5,0.2,2,31.7,4.2,29.3519
04/03/2020,17:00,0,0.1,0.7,0.2,1.6,29.2,6.9,31.0811
04/03/2020,18:00,0,0.1,0.8,0.1,1.6,27,6,27.027
04/03/2020,19:00,0,0,0.7,0.1,1.6,29,7.8,35.1351
04/03/2020,20:00,0,0,0.6,0.1,1.8,28.6,5.3,26.4815
04/03/2020,21:00,0,0,0.4,0.1,1.9,26.5,0.7,24.537
04/03/2020,22:00,0,0,0.2,0.1,2.2,21.5,-1.9,19.9074
04/03/2020,23:00,0,0,0.1,0.1,2.3,24.2,4.1,22.4074
04/03/2020,24:00,0,0,0,0.1,2.4,27.5,7,31.5315
05/03/2020,01:00,0,0,0,0.1,2.5,22.9,4.3,21.2037
05/03/2020,02:00,0.1,1.9,0.65,0.25,1.4,24.3,5.8,26.1261
05/03/2020,03:00,0,0,0,0.1,2.7,28.3,3.8,26.2037
05/03/2020,04:00,0,0,-0.1,0.1,2.6,29.8,3.7,27.5926
05/03/2020,05:00,0,0,0,0.2,2.4,30.3,-1.8,28.0556
05/03/2020,06:00,0,0,0.2,0.2,2.2,32.1,3.6,29.7222
05/03/2020,07:00,0,0.2,0.8,0.2,1.5,26.8,12.8,52.5312
05/03/2020,08:00,0,0.4,0.8,0.2,1.5,26.7,11.9,53.6036
05/03/2020,09:00,0,0.3,0.7,0.2,1.6,17.4,7.3,32.8829
05/03/2020,10:00,0,0.4,0.6,0.2,1.8,27.4,8.9,40.0901
05/03/2020,11:00,0,0.3,0.5,0.2,1.9,18.8,8.9,40.0901
05/03/2020,12:00,0,0.2,0.4,0.2,2.2,7.2,7.5,33.7838
05/03/2020,13:00,0,0.2,0.6,0.2,2,15.6,1.7,14.4444
05/03/2020,14:00,0.1,0.3,1,0.2,1.4,6.5,1.2,6.01852
05/03/2020,15:00,0.1,0.4,1,0.2,1.5,7.8,1.3,7.22222
05/03/2020,16:00,0,0.2,0.5,0.2,1.8,8.2,0,7.59259
05/03/2020,17:00,0,0,0.3,0.2,2.1,11,1,10.1852
05/03/2020,18:00,0.1,0.1,0.5,0.2,1.7,11.1,3.9,17.5676
05/03/2020,19:00,0.2,0.1,0.8,0.2,1.2,10,3.3,14.8649
05/03/2020,20:00,0.5,0,1.1,0.2,0.9,5.6,1.7,7.65766
05/03/2020,21:00,0.3,0,1,0.2,0.8,11.1,2.6,11.7117
05/03/2020,22:00,0.2,0,1,0.2,0.6,10,4.3,19.3694
05/03/2020,23:00,0.2,0,1,0.2,0.6,10.9,1.8,10.0926
05/03/2020,24:00,0.1,0,0.3,0.2,1.5,4.5,-0.4,4.16667
06/03/2020,01:00,0,0,0.1,0.2,2,6.6,3.6,16.2162
06/03/2020,02:00,0.05,0.5,1.3,0.2,1.3,11,3.4,15.3153
06/03/2020,03:00,0,0,0.2,0.2,1.4,11.5,5.1,22.973
06/03/2020,04:00,0,0.1,0.9,0.2,0.6,11.3,6.5,29.2793
06/03/2020,05:00,0,0.1,1,0.2,0.5,13.5,11.4,51.3514
06/03/2020,06:00,0,0.5,1.3,0.2,0.2,16.4,11.4,51.3514
06/03/2020,07:00,0,0.7,1.2,0.2,0.3,18.3,7.9,35.5856
06/03/2020,08:00,0,0.8,0.9,0.2,0.6,13.9,7.8,35.1351
06/03/2020,09:00,0,1.3,0.9,0.3,0.8,20.5,8.3,37.3874
06/03/2020,10:00,0,1.2,0.9,0.3,1.1,12.4,8.8,39.6396
06/03/2020,11:00,0,0.2,0.6,0.2,1.8,-2.5,3.9,17.5676
06/03/2020,12:00,0,0.4,0.7,0.2,2.4,6.9,-0.9,6.38889
06/03/2020,13:00,0,0.2,0.4,0.2,2.8,20.1,3.3,18.6111
06/03/2020,14:00,0,0.2,0.5,0.2,2.8,21.1,5.5,24.7748
06/03/2020,15:00,0,0.2,0.5,0.2,2.5,18.5,5.3,23.8739
06/03/2020,16:00,0,0.2,0.5,0.1,2.6,23.6,7,31.5315
06/03/2020,17:00,0,0.1,0.5,0.1,2.6,19.6,7.3,32.8829
06/03/2020,18:00,0,0,0.4,0.1,2.7,25.8,5.6,25.2252
06/03/2020,19:00,0,0,0.5,0.1,2.5,20.7,5.9,26.5766
06/03/2020,20:00,0,0,0.6,0.1,2.4,20.4,10.4,46.8468
06/03/2020,21:00,0,0,0.5,0.1,2.4,22.3,7.7,34.6847
06/03/2020,22:00,0,0,0.7,0.1,1.9,16.9,7.3,32.8829
06/03/2020,23:00,0,0,0.1,0.1,2.4,15.9,6.5,29.2793
06/03/2020,24:00,0,0,0.1,0.1,2.4,13.1,4.8,21.6216
07/03/2020,01:00,0,0,0,0.1,2.5,13,5,22.5225
07/03/2020,02:00,0.05,0.2,0.55,0.15,1.75,17.5,5.1,22.973
07/03/2020,03:00,0,0,0,0.1,2.6,19.6,5.2,23.4234
07/03/2020,04:00,0,0,0,0.1,2.6,15.5,6.2,27.9279
07/03/2020,05:00,0,0,0.1,0.1,2.5,15.5,-0.6,14.3519
07/03/2020,06:00,0,0,0.3,0.2,2.2,19.7,-4.1,18.2407
07/03/2020,07:00,0,0,0.4,0.2,2,17.8,3.2,16.4815
07/03/2020,08:00,0,0.1,0.4,0.2,2.1,15.6,6.2,27.9279
07/03/2020,09:00,0,0.1,0.4,0.2,2.1,16.5,5.5,24.7748
07/03/2020,10:00,0,0.2,0.3,0.2,2.3,12,5.7,25.6757
07/03/2020,11:00,0,0.2,0.4,0.2,2.3,14.7,4.5,20.2703
07/03/2020,12:00,0,0.3,0.4,0.2,2.4,12,2.6,11.7117
07/03/2020,13:00,0,0.1,0.2,0.1,2.6,12,6.7,30.1802
07/03/2020,14:00,0,0.1,0.1,0.2,2.6,19.7,9.1,40.991
07/03/2020,15:00,0,0.2,0.2,0.2,2.5,7.3,2.4,10.8108
07/03/2020,16:00,0,0.1,0.2,0.2,2.4,17.1,5.4,24.3243
07/03/2020,17:00,0,0.1,0.2,0.1,2.4,13.1,5.1,22.973
07/03/2020,18:00,0,0.1,0.4,0.1,2.1,12.4,4.7,21.1712
07/03/2020,19:00,0,0.1,0.7,0.2,1.6,12.1,2.9,13.0631
07/03/2020,20:00,0,0.2,1.1,0.2,1.1,10.7,7.1,31.982
07/03/2020,21:00,0,0.3,1.1,0.2,1.1,8.2,9.2,41.4414
07/03/2020,22:00,0,0,0.6,0.2,1.5,10.7,7.2,32.4324
07/03/2020,23:00,0,0.1,0.6,0.2,1.5,8,2.6,11.7117
07/03/2020,24:00,0,0.2,0.9,0.1,1.1,8.8,-1.2,8.14815
08/03/2020,01:00,0,0.3,1.2,0.2,0.8,9.7,1.2,8.98148
08/03/2020,02:00,0,0.3,1.05,0.2,0.4,9.9,2.3,10.3604
08/03/2020,03:00,0,0,0.6,0.1,1.2,4.6,0.7,4.25926
08/03/2020,04:00,0,0,0.2,0.1,1.6,5.8,2,9.00901
08/03/2020,05:00,0,0,0.1,0.1,1.7,7.2,1.4,6.66667
08/03/2020,06:00,0,0,0.6,0.1,1.3,5.3,-0.1,4.90741
08/03/2020,07:00,0,0,0.2,0.1,1.4,10.1,0.6,9.35185
08/03/2020,08:00,0,0.1,0.3,0.1,1.6,5.5,-0.3,5.09259
08/03/2020,09:00,0,0.2,0.3,0.1,1.7,6.6,2.2,9.90991
08/03/2020,10:00,0,0.2,0.3,0.1,1.8,4.3,2.8,12.6126
08/03/2020,11:00,0.042309427153812,0.458050049331779,0.777316351242264,0.212257019438445,1.78457168220151,17.9614388612588,7.29583333333333,32.8641
08/03/2020,12:00,0.042309427153812,0.458050049331779,0.777316351242264,0.212257019438445,1.78457168220151,17.9614388612588,7.29583333333333,32.8641
08/03/2020,13:00,0,0.1,0.2,0.4,2.2,9,4.9,22.0721
08/03/2020,14:00,0,0.1,0.2,0.3,2.2,13.9,2,12.8704
08/03/2020,15:00,0,0.2,0.3,0.3,2,12.9,2.6,11.9444
08/03/2020,16:00,0,0.2,0.4,0.3,1.9,9.4,1.2,8.7037
08/03/2020,17:00,0,0.2,0.4,0.3,1.9,8.8,4,18.018
08/03/2020,18:00,0,0.1,0.4,0.3,1.8,9.5,4.3,19.3694
08/03/2020,19:00,0,0.4,1.3,0.3,0.9,9.3,2.1,9.45946
08/03/2020,20:00,0,0.3,1.3,0.3,0.8,12.2,1.7,11.2963
08/03/2020,21:00,0,0.7,1.5,0.3,0.6,12.9,5.2,23.4234
08/03/2020,22:00,0,0.2,1.4,0.3,0.6,11.6,1.8,10.7407
08/03/2020,23:00,0,0,1.3,0.3,0.6,14.5,-3.3,13.4259
08/03/2020,24:00,0,0,0.5,0.3,1.2,7.3,3.5,15.7658
09/03/2020,01:00,0,0,0.1,0.1,1.9,7.9,1.6,7.31481
09/03/2020,02:00,0,0,0.35,0.1,2.35,7.3,2,9.00901
09/03/2020,03:00,0.1,0.2,0.8,0.2,1.1,9,1.6,8.33333
09/03/2020,04:00,0,0,0.5,0.2,1.5,5,0.9,4.62963
09/03/2020,05:00,0,0,0.9,0.2,1.1,7.6,3.7,16.6667
09/03/2020,06:00,0,0.5,1.1,0.2,1.1,8.6,-2.5,7.96296
09/03/2020,07:00,0,0.8,1.8,0.3,0.4,10.8,-0.6,10
09/03/2020,08:00,0,0.9,1.8,0.3,0.6,9.9,3.5,15.7658
09/03/2020,09:00,0,2,1.9,0.2,0.5,11.9,3.7,16.6667
09/03/2020,10:00,0,0.5,0.8,0.2,1.5,6.7,6.9,31.0811
09/03/2020,11:00,0,0.4,0.7,0.2,1.7,9.3,3.5,15.7658
09/03/2020,12:00,0,0.5,0.8,0.2,1.5,9.5,3.8,17.1171
09/03/2020,13:00,0,0.9,1,0.2,1.4,5.3,-3.3,4.90741
09/03/2020,14:00,0,0.3,0.4,0.2,2,6,-2.8,5.55556
09/03/2020,15:00,0,0.4,0.6,0.2,1.9,3.7,3.8,17.1171
09/03/2020,16:00,0,0.3,0.5,0.2,1.9,8.8,3.4,15.3153
09/03/2020,17:00,0,0.2,0.5,0.2,1.9,8,1.2,7.40741
09/03/2020,18:00,0.4,0.2,0.6,0.1,0.9,15.6,0,14.4444
09/03/2020,19:00,0,0.5,1.6,0.2,0.2,13.75,-3.4,12.7315
09/03/2020,20:00,0,0,0.7,0.3,1.6,14.5,6.9,31.0811
09/03/2020,21:00,0,0,0.8,0.3,1.3,11.1,4.1,18.4685
09/03/2020,22:00,0,0,0.7,0.3,1.3,7.9,0.6,7.31481
09/03/2020,23:00,0,0,0.9,0.3,1.1,10.1,3.4,15.3153
09/03/2020,24:00,0,0,1.1,0.3,0.8,7.8,4.6,20.7207
10/03/2020,01:00,0,0.1,1.2,0.2,0.5,11.5,2.7,12.1622
10/03/2020,02:00,0.1,0.15,0.5,0.2,2.5,7.8,-1.9,7.22222
10/03/2020,03:00,0,0.1,1.1,0.2,0.4,8.4,3.8,17.1171
10/03/2020,04:00,0,0.1,1.2,0.2,0.3,8.8,3.3,14.8649
10/03/2020,05:00,0,0,0.8,0.1,0.6,8.6,-0.1,7.96296
10/03/2020,06:00,0,0.4,1.1,0.2,0.3,10,1,9.25926
10/03/2020,07:00,0.1,3,1.4,0.3,0.2,14.9,5.6,25.2252
10/03/2020,08:00,0.1,1.7,1.5,0.2,0.7,15.6,5.2,23.4234
10/03/2020,09:00,0.1,1.2,1.4,0.2,1.1,9.9,5,22.5225
10/03/2020,10:00,0.1,0.5,0.8,0.1,1.7,7.8,4.5,20.2703
10/03/2020,11:00,0,0.4,0.6,0.1,2,6,3.4,15.3153
10/03/2020,12:00,0,0.6,1,0.1,1.6,4.9,2.5,11.2613
10/03/2020,13:00,0,0.3,0.4,0.1,2.2,4.9,1.1,4.95495
10/03/2020,14:00,0,0.3,0.5,0.1,2.2,6.1,0.1,5.64815
10/03/2020,15:00,0,0.3,0.6,0.1,1.9,1.5,0.6,2.7027
10/03/2020,16:00,0,0.4,0.6,0.1,1.6,7.2,-1.6,6.66667
10/03/2020,17:00,0,0.2,0.4,0.1,1.8,10.2,-0.5,9.44444
10/03/2020,18:00,0,0.2,0.5,0.1,1.6,11.9,1.4,11.0185
10/03/2020,19:00,0,0.1,0.9,0.1,1.3,12,2.8,12.6126
10/03/2020,20:00,0,0.3,1.4,0.2,0.7,9.9,5.8,26.1261
10/03/2020,21:00,0,2.1,1.8,0.2,0.2,14.8,3.5,15.7658
10/03/2020,22:00,0,1.8,1.8,0.2,0.2,16,4.2,18.9189
10/03/2020,23:00,0,2,1.6,0.3,0.2,16.1,2.5,14.9074
10/03/2020,24:00,0.1,2.3,1.5,0.4,0.2,12.4,7.5,33.7838
11/03/2020,01:00,0.1,4.6,1.5,0.5,0.2,15.1,6.4,28.8288
11/03/2020,02:00,0,0.15,0.9,0.25,0.8,13.9,9.8,44.1441
11/03/2020,03:00,0,3.2,1.2,0.3,0.2,11.7,7.6,34.2342
11/03/2020,04:00,0,2.2,1.1,0.2,0.2,11.1,4.8,21.6216
11/03/2020,05:00,0,1.6,1,0.2,0.2,9.8,2.8,12.6126
11/03/2020,06:00,0.1,2.8,1,0.2,0.1,13.4,1.3,12.4074
11/03/2020,07:00,0.1,5.6,1.3,0.3,0.2,22.9,5.3,23.8739
11/03/2020,08:00,0.1,6.1,1.7,0.4,0.3,17.8,5.5,24.7748
11/03/2020,09:00,0.1,5.4,1.8,0.4,0.4,25,6.5,29.2793
11/03/2020,10:00,0.1,0.5,0.6,0.2,1.5,13.1,5.1,22.973
11/03/2020,11:00,0.1,0.3,0.5,0.1,1.8,14.3,2.2,13.2407
11/03/2020,12:00,0,0.5,0.6,0.1,1.7,3.8,3.4,15.3153
11/03/2020,13:00,0,0.4,0.4,0.1,1.9,10.3,6.7,30.1802
11/03/2020,14:00,0,0.4,0.4,0.1,1.9,7.1,6.8,30.6306
11/03/2020,15:00,0,0.4,0.5,0.1,1.8,8,3.4,15.3153
11/03/2020,16:00,0,0.5,0.6,0.1,1.6,10.8,2.1,10
11/03/2020,17:00,0,0.4,0.6,0.1,1.6,7.5,3.7,16.6667
11/03/2020,18:00,0,0.5,0.9,0.1,1.3,7.7,-0.9,7.12963
11/03/2020,19:00,0,0.4,1.1,0.1,1,10,2,9.25926
11/03/2020,20:00,0,0.2,1.1,0.1,0.9,10.6,4.1,18.4685
11/03/2020,21:00,0,0.1,0.8,0.1,1.3,17.8,7.1,31.982
11/03/2020,22:00,0,0,0.3,0.1,1.5,10.1,6.3,28.3784
11/03/2020,23:00,0,0,0.5,0.1,1.2,8.7,-3.6,8.05556
11/03/2020,24:00,0,0,0.7,0.2,0.9,7.3,-2.5,6.75926
12/03/2020,01:00,0,0,1,0.2,0.5,7.9,0.2,7.31481
12/03/2020,02:00,0,0.1,0.3,0.15,2.15,6.2,2.7,12.1622
12/03/2020,03:00,0.1,1.8,1.3,0.3,0.2,8.6,3.6,16.2162
12/03/2020,04:00,0,1.8,1.3,0.3,0.2,11,5,22.5225
12/03/2020,05:00,0,2.3,1.4,0.3,0.2,16.7,6.6,29.7297
12/03/2020,06:00,0,2.2,1.4,0.3,0.2,8.2,14.3,55.8125
12/03/2020,07:00,0.1,3.5,1.5,0.4,0.2,20.9,7.2,32.4324
12/03/2020,08:00,0.1,2.7,1.3,0.4,0.4,19.8,4.3,19.3694
12/03/2020,09:00,0,2.4,1.4,0.3,0.7,13.2,7.3,32.8829
12/03/2020,10:00,0,1.6,1.1,0.1,1.3,2,3.7,16.6667
12/03/2020,11:00,0,0.8,0.7,0.2,1.8,7.2,-3.3,6.66667
12/03/2020,12:00,0,0.6,0.5,0.2,1.9,8.7,0.8,8.05556
12/03/2020,13:00,0,0.9,0.7,0.1,1.8,5,-4,4.62963
12/03/2020,14:00,0,0.5,0.5,0.1,2,10.6,1.5,9.81481
12/03/2020,15:00,0,0.5,0.5,0.1,1.9,6.9,2.1,9.45946
12/03/2020,16:00,0,0.3,0.4,0.1,2.1,7.4,1.7,7.65766
12/03/2020,17:00,0,0.3,0.4,0.1,2,11.5,2.9,13.0631
12/03/2020,18:00,0,0.3,0.6,0.2,1.8,10.9,1.2,10.0926
12/03/2020,19:00,0,0,0.5,0.2,1.8,14.6,5.6,25.2252
12/03/2020,20:00,0,0,0.5,0.2,1.8,15,3.3,14.8649
12/03/2020,21:00,0,0,0.6,0.2,1.7,11.6,-1.6,10.7407
12/03/2020,22:00,0,0,0.4,0.1,1.8,10.7,0.5,9.90741
12/03/2020,23:00,0,0,0.6,0.2,1.3,12.4,1.9,11.4815
12/03/2020,24:00,0,0,1,0.2,0.6,9.3,2.5,11.2613
13/03/2020,01:00,0,0.2,1.5,0.2,0.2,9.6,5.1,22.973
13/03/2020,02:00,0,0.25,0.65,0.15,0.85,11.2,3.1,13.964
13/03/2020,03:00,0.1,1.7,1.4,0.3,0.2,14.2,4.7,21.1712
13/03/2020,04:00,0.1,2.3,1.4,0.3,0.2,13.3,4.8,21.6216
13/03/2020,05:00,0.1,2.6,1.3,0.3,0.1,13.2,9.8,44.1441
13/03/2020,06:00,0,2.3,1.3,0.3,0.2,14.2,8.4,37.8378
13/03/2020,07:00,0.1,4.2,1.5,0.4,0.2,21.6,5.6,25.2252
13/03/2020,08:00,0.1,4.4,1.7,0.4,0.4,17.2,-0.2,15.9259
13/03/2020,09:00,0.1,5.5,2.3,0.4,0.5,25.7,5.4,24.3243
13/03/2020,10:00,0.1,2.3,1.7,0.3,1,19.2,8.1,36.4865
13/03/2020,11:00,0.3,0.9,1,0.2,1.6,10.1,2.8,12.6126
13/03/2020,12:00,0.4,1.4,1.2,0.2,1.7,12.7,3.9,17.5676
13/03/2020,13:00,0.3,1.3,1.2,0.2,1.8,15.7,-1,14.537
13/03/2020,14:00,0.6,1.8,1.5,0.2,1.6,12,-1,11.1111
13/03/2020,15:00,0.3,2,1.7,0.2,1.4,15.5,1.6,14.3519
13/03/2020,16:00,0.3,3.2,2,0.2,1,15.4,5.9,26.5766
13/03/2020,17:00,0.1,0.4,0.7,0.2,2.2,13.2,3.5,15.7658
13/03/2020,18:00,0,0.1,0.3,0.1,2.1,14.9,2.1,13.7963
13/03/2020,19:00,0,0,0.3,0.2,1.9,13.2,-0.4,12.2222
13/03/2020,20:00,0,0,0.2,0.2,1.9,11.7,-0.5,10.8333
13/03/2020,21:00,0,0,0.2,0.2,1.9,11,1.8,10.1852
13/03/2020,22:00,0,0,0.2,0.2,1.9,10.3,1.8,9.53704
13/03/2020,23:00,0.4,0.1,0.9,0.2,1.3,9.1,7.7,34.6847
13/03/2020,24:00,0.6,0.1,1.2,0.2,0.7,9.4,4.5,20.2703
14/03/2020,01:00,0.7,0,0.9,0.2,0.9,8.3,1.5,7.68519
14/03/2020,02:00,0,0,0.3,0.1,2.4,5.6,-1.2,5.18519
14/03/2020,03:00,0.3,0,0.6,0.2,1,7.6,-0.1,7.03704
14/03/2020,04:00,0.2,0,0.5,0.2,1,7,1.3,6.48148
14/03/2020,05:00,0.1,0.1,0.7,0.2,0.8,13,3.4,15.3153
14/03/2020,06:00,0.1,0.2,0.9,0.2,1,20.1,5.2,23.4234
14/03/2020,07:00,0,0,0.2,0.2,2.3,41.1,9.4,42.3423
14/03/2020,08:00,0,0,0.3,0.1,2.4,29.8,10.8,48.6486
14/03/2020,09:00,0,0.1,0.4,0.1,2.2,17.9,11.2,50.4505
14/03/2020,10:00,0,0.1,0.5,0.1,2.2,20.6,8.2,36.9369
14/03/2020,11:00,0,0,0.2,0.1,2.2,22.8,9.3,41.8919
14/03/2020,12:00,0,0.1,0.2,0.2,2,13.8,6.2,27.9279
14/03/2020,13:00,0,0.1,0.3,0.2,1.9,6.4,6.1,27.4775
14/03/2020,14:00,0,0.1,0.3,0.2,1.7,10.2,6.8,30.6306
14/03/2020,15:00,0,0.1,0.4,0.2,1.5,9.5,5.2,23.4234
14/03/2020,16:00,0,0.1,0.6,0.2,1.1,9.2,3.1,13.964
14/03/2020,17:00,0,0.2,0.7,0.2,1,9.8,1.8,9.07407
14/03/2020,18:00,0,0.1,0.8,0.2,0.8,13.5,7.4,33.3333
14/03/2020,19:00,0,0,0.5,0.2,1.7,7.8,4.8,21.6216
14/03/2020,20:00,0,0.1,0.4,0.1,2.2,17.2,3.9,17.5676
14/03/2020,21:00,0,0.1,0.6,0.1,2,21.1,8.4,37.8378
14/03/2020,22:00,0,0.1,0.5,0.1,2.2,20.9,6,27.027
14/03/2020,23:00,0,0,0.2,0.1,2.4,18.2,6.5,29.2793
14/03/2020,24:00,0,0,0,0.1,2.6,18.6,5.4,24.3243
15/03/2020,01:00,0,0,0,0.1,2.6,17.8,5.3,23.8739
15/03/2020,02:00,0,1,1.2,0.25,0.45,17.5,4.7,21.1712
15/03/2020,03:00,0,0,0,0.1,2.5,17.3,3.8,17.1171
15/03/2020,04:00,0,0,0,0.1,2.4,20.9,1.6,19.3519
15/03/2020,05:00,0,0,0.1,0.2,2.1,19,1.2,17.5926
15/03/2020,06:00,0.1,0,0.2,0.2,1.9,18.5,2.2,17.1296
15/03/2020,07:00,0.1,0,0.3,0.2,1.8,18.4,4.6,20.7207
15/03/2020,08:00,0.1,0.1,0.3,0.2,1.7,21.9,4.3,20.2778
